"x","y"
-88.3458989814128,20.8809083283747
-89.0064599717863,19.6451322161448
-89.4122681810626,19.2552084024471
-89.5354879724525,18.6070172068791
-87.7429593182892,20.3157575835608
-88.1991356446129,19.3329920551281
-88.3117556040834,20.1533168065318
-88.0935990162697,20.91107569778
-88.2956860606244,21.1964092680385
-88.4437155405768,20.2148261631453
-88.3830458161673,19.2791543607534
-89.492743304064,17.8765527289424
-89.0759224489869,19.6310470558211
-88.7100701160731,21.1213688726538
-88.9037521635444,19.9661248742214
-88.1326790894405,20.9774608655509
-88.9729387618183,18.4252785792674
-89.605320144699,18.721295831979
-88.434465762372,19.9689324517879
-89.2247106752153,18.9145805438536
-88.9951334579983,19.6268562814484
-88.2472594206611,20.8110151775614
-87.7465043117692,20.5476010828313
-89.3348569244842,19.3559864853907
-89.2148349023933,17.9772423319951
-87.8540251292786,20.7272300597093
-89.2344729295344,18.8397018370746
-88.774223115732,19.9953003583468
-88.5056487968001,19.6201101358581
-88.562826933978,20.1477191405473
-88.2746040751169,20.6635088040278
-89.1925739809861,19.9735973048774
-89.9247292727736,17.9662696519591
-88.0014628508052,20.1951940952967
-88.5980263232378,19.6370048447401
-88.1411795263195,21.0937510215501
-88.8157603185181,18.8905129457949
-88.7625439511157,20.6177220080877
-89.022359318449,19.5462273065852
-88.5468201622453,21.0412658249393
-89.2762885239174,20.1050080710357
-88.0583288157846,21.0493824710005
-89.791632687832,19.1030948048896
-89.2411906815903,20.1070521068898
-88.3035546965344,21.041574841152
-89.6231329398473,18.3221809949787
-88.3480727503046,20.6675923579071
-87.9802793699987,21.5367339736935
-88.0872886333579,20.9626552465886
-89.0360606969774,18.2106151881444
-88.5993550927797,20.8909003022714
-89.6151968205357,19.14063102788
-88.0329428284106,20.6356421443115
-88.7086343862725,18.9985665615192
-89.0910529893138,19.9913936543743
-88.5819663944641,20.9887366532664
-89.7215268358581,18.9694430457974
-88.1513121869026,20.2757706138729
-89.3592342636797,17.9790481521255
-89.399857956768,18.5876524848947
-88.4444247975805,20.3145109303247
-88.6444184539016,18.8041344080283
-88.6554290654479,19.660255706627
-88.8188304474654,21.0142681421332
-88.208547552079,21.021685530358
-89.4928233894658,17.8394305724908
-88.6835977073505,18.1507512866834
-88.6275520124765,18.688862859819
-89.0977053796571,19.9635615045989
-88.3860213501323,19.1183352759634
-88.7862360122137,18.4688150737434
-88.1682152411569,20.1986499751573
-89.2723920685085,18.3307428361351
-88.1799798574816,19.8445540538932
-89.5521611063271,19.8886220297629
-88.5244161735055,20.1431444562727
-89.7118153915331,19.0902461600058
-89.3686372708911,18.4138863223579
-89.8731081343051,17.9380064011169
-88.2121895645803,20.499193163434
-89.2725888518577,19.53693631809
-88.3666863542327,19.5120997772821
-87.8647662270117,20.3354599615309
-89.4033683583108,17.8278324939253
-89.2241483848153,20.0846805317856
-89.9179552152499,17.8262128718244
-89.4564002876003,19.9510940562034
-89.0503834818783,18.0708268249427
-87.6997940647754,20.5483289349397
-89.8047945363653,20.0101483464352
